Key,File,Type,english
plantedPumpkin2_ET,blocks,Farming,"Pumpkin (Growing, Explosive, Thorny)"
plantedPumpkin3_ET,blocks,Farming,"Pumpkin (Explosive, Thorny)"
plantedPumpkin1_ETDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_R,blocks,Farming,"Pumpkin (Seed, Renewable)"
plantedPumpkin2_R,blocks,Farming,"Pumpkin (Growing, Renewable)"
plantedPumpkin3_R,blocks,Farming,"Pumpkin (Renewable)"
plantedPumpkin1_RDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPumpkin1_RT,blocks,Farming,"Pumpkin (Seed, Renewable, Thorny)"
plantedPumpkin2_RT,blocks,Farming,"Pumpkin (Growing, Renewable, Thorny)"
plantedPumpkin3_RT,blocks,Farming,"Pumpkin (Renewable, Thorny)"
plantedPumpkin1_RTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_T,blocks,Farming,"Pumpkin (Seed, Thorny)"
plantedPumpkin2_T,blocks,Farming,"Pumpkin (Growing, Thorny)"
plantedPumpkin3_T,blocks,Farming,"Pumpkin (Thorny)"
plantedPumpkin1_TDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_TT,blocks,Farming,"Pumpkin (Seed, Extra Thorny)"
plantedPumpkin2_TT,blocks,Farming,"Pumpkin (Growing, Extra Thorny)"
plantedPumpkin3_TT,blocks,Farming,"Pumpkin (Extra Thorny)"
plantedPumpkin1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedYucca1_,blocks,Farming,"Yucca (Seed, Enhanced)"
plantedYucca2_,blocks,Farming,"Yucca (Growing, Enhanced)"
plantedYucca3_,blocks,Farming,"Yucca (Enhanced)"
plantedYucca1_Desc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThis can be crafted by Hand or at a Workbench."
plantedYucca1_B,blocks,Farming,"Yucca (Seed, Bonus)"
plantedYucca2_B,blocks,Farming,"Yucca (Growing, Bonus)"
plantedYucca3_B,blocks,Farming,"Yucca (Bonus)"
plantedYucca1_BDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedYucca1_BB,blocks,Farming,"Yucca (Seed, Bountiful Bonus)"
plantedYucca2_BB,blocks,Farming,"Yucca (Growing, Bountiful Bonus)"
plantedYucca3_BB,blocks,Farming,"Yucca (Bountiful Bonus)"
plantedYucca1_BBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBountiful Bonus: further quadruples crop yield.\n\nA Hot Box is required to craft this."
plantedYucca1_BU,blocks,Farming,"Yucca (Seed, Bonus, Underground)"
plantedYucca2_BU,blocks,Farming,"Yucca (Growing, Bonus, Underground)"
plantedYucca3_BU,blocks,Farming,"Yucca (Bonus, Underground)"
plantedYucca1_BUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedYucca1_BF,blocks,Farming,"Yucca (Seed, Bonus, Fast Growth)"
plantedYucca2_BF,blocks,Farming,"Yucca (Growing, Bonus, Fast Growth)"
plantedYucca3_BF,blocks,Farming,"Yucca (Bonus, Fast Growth)"
plantedYucca1_BFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedYucca1_BR,blocks,Farming,"Yucca (Seed, Bonus, Renewable)"
plantedYucca2_BR,blocks,Farming,"Yucca (Growing, Bonus, Renewable)"
plantedYucca3_BR,blocks,Farming,"Yucca (Bonus, Renewable)"
plantedYucca1_BRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedYucca1_BT,blocks,Farming,"Yucca (Seed, Bonus, Thorny)"
plantedYucca2_BT,blocks,Farming,"Yucca (Growing, Bonus, Thorny)"
plantedYucca3_BT,blocks,Farming,"Yucca (Bonus, Thorny)"
plantedYucca1_BTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedYucca1_U,blocks,Farming,"Yucca (Seed, Underground)"
plantedYucca2_U,blocks,Farming,"Yucca (Growing, Underground)"
plantedYucca3_U,blocks,Farming,"Yucca (Underground)"
plantedYucca1_UDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedYucca1_UF,blocks,Farming,"Yucca (Seed, Underground, Fast Growth)"
plantedYucca2_UF,blocks,Farming,"Yucca (Growing, Underground, Fast Growth)"
plantedYucca3_UF,blocks,Farming,"Yucca (Underground, Fast Growth)"
plantedYucca1_UFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedYucca1_UE,blocks,Farming,"Yucca (Seed, Underground, Explosive)"
plantedYucca2_UE,blocks,Farming,"Yucca (Growing, Underground, Explosive)"
plantedYucca3_UE,blocks,Farming,"Yucca (Underground, Explosive)"
plantedYucca1_UEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedYucca1_UR,blocks,Farming,"Yucca (Seed, Underground, Renewable)"
plantedYucca2_UR,blocks,Farming,"Yucca (Growing, Underground, Renewable)"
plantedYucca3_UR,blocks,Farming,"Yucca (Underground, Renewable)"
plantedYucca1_URDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedYucca1_UT,blocks,Farming,"Yucca (Seed, Underground, Thorny)"
plantedYucca2_UT,blocks,Farming,"Yucca (Growing, Underground, Thorny)"
plantedYucca3_UT,blocks,Farming,"Yucca (Underground, Thorny)"
plantedYucca1_UTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedYucca1_F,blocks,Farming,"Yucca (Seed, Fast Growth)"
plantedYucca2_F,blocks,Farming,"Yucca (Growing, Fast Growth)"
plantedYucca3_F,blocks,Farming,"Yucca (Fast Growth)"
plantedYucca1_FDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedYucca1_FF,blocks,Farming,"Yucca (Seed, Rapid Growth)"
plantedYucca2_FF,blocks,Farming,"Yucca (Growing, Rapid Growth)"
plantedYucca3_FF,blocks,Farming,"Yucca (Rapid Growth)"
plantedYucca1_FFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRapid Growth: reaches maturity in a quarter of the time.\n\nA Hot Box is required to craft this."
plantedYucca1_FE,blocks,Farming,"Yucca (Seed, Fast Growth, Explosive)"
plantedYucca2_FE,blocks,Farming,"Yucca (Growing, Fast Growth, Explosive)"
plantedYucca3_FE,blocks,Farming,"Yucca (Fast Growth, Explosive)"
plantedYucca1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedYucca1_FR,blocks,Farming,"Yucca (Seed, Fast Growth, Renewable)"
plantedYucca2_FR,blocks,Farming,"Yucca (Growing, Fast Growth, Renewable)"
plantedYucca3_FR,blocks,Farming,"Yucca (Fast Growth, Renewable)"
plantedYucca1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedYucca1_FT,blocks,Farming,"Yucca (Seed, Fast Growth, Thorny)"
plantedYucca2_FT,blocks,Farming,"Yucca (Growing, Fast Growth, Thorny)"
plantedYucca3_FT,blocks,Farming,"Yucca (Fast Growth, Thorny)"
plantedYucca1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedYucca1_E,blocks,Farming,"Yucca (Seed, Explosive)"
plantedYucca2_E,blocks,Farming,"Yucca (Growing, Explosive)"
plantedYucca3_E,blocks,Farming,"Yucca (Explosive)"
plantedYucca1_EDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedYucca1_EE,blocks,Farming,"Yucca (Seed, Extremely Explosive)"
plantedYucca2_EE,blocks,Farming,"Yucca (Growing, Extremely Explosive)"
plantedYucca3_EE,blocks,Farming,"Yucca (Extremely Explosive)"
plantedYucca1_EEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtremely Explosive: triggers a concealed explosive with a large payload when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
