Key,File,Type,english
plantedPumpkin2_FR,blocks,Farming,"Pumpkin (Growing, Fast Growth, Renewable)"
plantedPumpkin3_FR,blocks,Farming,"Pumpkin (Fast Growth, Renewable)"
plantedPumpkin1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPumpkin1_FTschematic,blocks,Farming,"Pumpkin (Seed, Fast Growth, Thorny) Recipe"
plantedPumpkin1_FT,blocks,Farming,"Pumpkin (Seed, Fast Growth, Thorny)"
plantedPumpkin2_FT,blocks,Farming,"Pumpkin (Growing, Fast Growth, Thorny)"
plantedPumpkin3_FT,blocks,Farming,"Pumpkin (Fast Growth, Thorny)"
plantedPumpkin1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_Eschematic,blocks,Farming,"Pumpkin (Seed, Explosive) Recipe"
plantedPumpkin1_E,blocks,Farming,"Pumpkin (Seed, Explosive)"
plantedPumpkin2_E,blocks,Farming,"Pumpkin (Growing, Explosive)"
plantedPumpkin3_E,blocks,Farming,"Pumpkin (Explosive)"
plantedPumpkin1_EDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPumpkin1_EUschematic,blocks,Farming,"Pumpkin (Seed, Explosive, Underground) Recipe"
plantedPumpkin1_EU,blocks,Farming,"Pumpkin (Seed, Explosive, Underground)"
plantedPumpkin2_EU,blocks,Farming,"Pumpkin (Growing, Explosive, Underground)"
plantedPumpkin3_EU,blocks,Farming,"Pumpkin (Explosive, Underground)"
plantedPumpkin1_EUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPumpkin1_EFschematic,blocks,Farming,"Pumpkin (Seed, Explosive, Fast Growth) Recipe"
plantedPumpkin1_EF,blocks,Farming,"Pumpkin (Seed, Explosive, Fast Growth)"
plantedPumpkin2_EF,blocks,Farming,"Pumpkin (Growing, Explosive, Fast Growth)"
plantedPumpkin3_EF,blocks,Farming,"Pumpkin (Explosive, Fast Growth)"
plantedPumpkin1_EFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPumpkin1_EEschematic,blocks,Farming,"Pumpkin (Seed, Extremely Explosive) Recipe"
plantedPumpkin1_EE,blocks,Farming,"Pumpkin (Seed, Extremely Explosive)"
plantedPumpkin2_EE,blocks,Farming,"Pumpkin (Growing, Extremely Explosive)"
plantedPumpkin3_EE,blocks,Farming,"Pumpkin (Extremely Explosive)"
plantedPumpkin1_EEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtremely Explosive: triggers a concealed explosive with a large payload when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPumpkin1_ETschematic,blocks,Farming,"Pumpkin (Seed, Explosive, Thorny) Recipe"
plantedPumpkin1_ET,blocks,Farming,"Pumpkin (Seed, Explosive, Thorny)"
plantedPumpkin2_ET,blocks,Farming,"Pumpkin (Growing, Explosive, Thorny)"
plantedPumpkin3_ET,blocks,Farming,"Pumpkin (Explosive, Thorny)"
plantedPumpkin1_ETDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_Rschematic,blocks,Farming,"Pumpkin (Seed, Renewable) Recipe"
plantedPumpkin1_R,blocks,Farming,"Pumpkin (Seed, Renewable)"
plantedPumpkin2_R,blocks,Farming,"Pumpkin (Growing, Renewable)"
plantedPumpkin3_R,blocks,Farming,"Pumpkin (Renewable)"
plantedPumpkin1_RDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPumpkin1_RBschematic,blocks,Farming,"Pumpkin (Seed, Renewable, Bonus) Recipe"
plantedPumpkin1_RB,blocks,Farming,"Pumpkin (Seed, Renewable, Bonus)"
plantedPumpkin2_RB,blocks,Farming,"Pumpkin (Growing, Renewable, Bonus)"
plantedPumpkin3_RB,blocks,Farming,"Pumpkin (Renewable, Bonus)"
plantedPumpkin1_RBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedPumpkin1_RUschematic,blocks,Farming,"Pumpkin (Seed, Renewable, Underground) Recipe"
plantedPumpkin1_RU,blocks,Farming,"Pumpkin (Seed, Renewable, Underground)"
plantedPumpkin2_RU,blocks,Farming,"Pumpkin (Growing, Renewable, Underground)"
plantedPumpkin3_RU,blocks,Farming,"Pumpkin (Renewable, Underground)"
plantedPumpkin1_RUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPumpkin1_RFschematic,blocks,Farming,"Pumpkin (Seed, Renewable, Fast Growth) Recipe"
plantedPumpkin1_RF,blocks,Farming,"Pumpkin (Seed, Renewable, Fast Growth)"
plantedPumpkin2_RF,blocks,Farming,"Pumpkin (Growing, Renewable, Fast Growth)"
plantedPumpkin3_RF,blocks,Farming,"Pumpkin (Renewable, Fast Growth)"
plantedPumpkin1_RFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPumpkin1_RTschematic,blocks,Farming,"Pumpkin (Seed, Renewable, Thorny) Recipe"
plantedPumpkin1_RT,blocks,Farming,"Pumpkin (Seed, Renewable, Thorny)"
plantedPumpkin2_RT,blocks,Farming,"Pumpkin (Growing, Renewable, Thorny)"
plantedPumpkin3_RT,blocks,Farming,"Pumpkin (Renewable, Thorny)"
plantedPumpkin1_RTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_Tschematic,blocks,Farming,"Pumpkin (Seed, Thorny) Recipe"
plantedPumpkin1_T,blocks,Farming,"Pumpkin (Seed, Thorny)"
plantedPumpkin2_T,blocks,Farming,"Pumpkin (Growing, Thorny)"
plantedPumpkin3_T,blocks,Farming,"Pumpkin (Thorny)"
plantedPumpkin1_TDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedPumpkin1_TBschematic,blocks,Farming,"Pumpkin (Seed, Thorny, Bonus) Recipe"
plantedPumpkin1_TB,blocks,Farming,"Pumpkin (Seed, Thorny, Bonus)"
plantedPumpkin2_TB,blocks,Farming,"Pumpkin (Growing, Thorny, Bonus)"
plantedPumpkin3_TB,blocks,Farming,"Pumpkin (Thorny, Bonus)"
plantedPumpkin1_TBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedPumpkin1_TUschematic,blocks,Farming,"Pumpkin (Seed, Thorny, Underground) Recipe"
plantedPumpkin1_TU,blocks,Farming,"Pumpkin (Seed, Thorny, Underground)"
plantedPumpkin2_TU,blocks,Farming,"Pumpkin (Growing, Thorny, Underground)"
plantedPumpkin3_TU,blocks,Farming,"Pumpkin (Thorny, Underground)"
plantedPumpkin1_TUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedPumpkin1_TFschematic,blocks,Farming,"Pumpkin (Seed, Thorny, Fast Growth) Recipe"
plantedPumpkin1_TF,blocks,Farming,"Pumpkin (Seed, Thorny, Fast Growth)"
plantedPumpkin2_TF,blocks,Farming,"Pumpkin (Growing, Thorny, Fast Growth)"
plantedPumpkin3_TF,blocks,Farming,"Pumpkin (Thorny, Fast Growth)"
plantedPumpkin1_TFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedPumpkin1_TEschematic,blocks,Farming,"Pumpkin (Seed, Thorny, Explosive) Recipe"
plantedPumpkin1_TE,blocks,Farming,"Pumpkin (Seed, Thorny, Explosive)"
plantedPumpkin2_TE,blocks,Farming,"Pumpkin (Growing, Thorny, Explosive)"
plantedPumpkin3_TE,blocks,Farming,"Pumpkin (Thorny, Explosive)"
plantedPumpkin1_TEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedPumpkin1_TRschematic,blocks,Farming,"Pumpkin (Seed, Thorny, Renewable) Recipe"
plantedPumpkin1_TR,blocks,Farming,"Pumpkin (Seed, Thorny, Renewable)"
plantedPumpkin2_TR,blocks,Farming,"Pumpkin (Growing, Thorny, Renewable)"
plantedPumpkin3_TR,blocks,Farming,"Pumpkin (Thorny, Renewable)"
plantedPumpkin1_TRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedPumpkin1_TTschematic,blocks,Farming,"Pumpkin (Seed, Extra Thorny) Recipe"
plantedPumpkin1_TT,blocks,Farming,"Pumpkin (Seed, Extra Thorny)"
plantedPumpkin2_TT,blocks,Farming,"Pumpkin (Growing, Extra Thorny)"
plantedPumpkin3_TT,blocks,Farming,"Pumpkin (Extra Thorny)"
plantedPumpkin1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedYucca1_schematic,blocks,Farming,"Yucca (Seed, Enhanced) Recipe"
plantedYucca1_,blocks,Farming,"Yucca (Seed, Enhanced)"
plantedYucca2_,blocks,Farming,"Yucca (Growing, Enhanced)"
plantedYucca3_,blocks,Farming,"Yucca (Enhanced)"
plantedYucca1_Desc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThis can be crafted by Hand or at a Workbench."
plantedYucca1_Bschematic,blocks,Farming,"Yucca (Seed, Bonus) Recipe"
plantedYucca1_B,blocks,Farming,"Yucca (Seed, Bonus)"
